timestamp,goniometer,recording_flag
1746659807.531724,93818.0,1
1746659807.5422986,90726.0,1
1746659807.5537398,88730.0,1
1746659807.5613093,87191.0,1
1746659807.5718095,86126.0,1
1746659807.5816927,85059.0,1
1746659807.5914268,84392.0,1
1746659807.6027737,83047.0,1
1746659807.6115787,81648.0,1
1746659807.6213322,80171.0,1
1746659807.6317368,80035.0,1
1746659807.641838,78819.0,1
1746659807.651039,79066.0,1
1746659807.6618502,78866.0,1
1746659807.672444,78324.0,1
1746659807.6814015,78086.0,1
1746659807.6925254,78052.0,1
1746659807.7024486,78173.0,1
1746659807.7110112,78392.0,1
1746659807.721356,78805.0,1
1746659807.7328055,78726.0,1
1746659807.7417262,80068.0,1
1746659807.754747,80735.0,1
1746659807.7621996,81156.0,1
1746659807.7715414,82291.0,1
1746659807.781168,83390.0,1
1746659807.7910178,85186.0,1
1746659807.8017886,87724.0,1
1746659807.8123481,89477.0,1
1746659807.821767,91608.0,1
1746659807.833811,94680.0,1
1746659807.8420577,95970.0,1
1746659807.8525124,97496.0,1
1746659807.8624852,99493.0,1
1746659807.8727987,100591.0,1
1746659807.8822372,102199.0,1
1746659807.8913755,104652.0,1
1746659807.9028857,107893.0,1
1746659807.9124253,111765.0,1
1746659807.9231775,114884.0,1
1746659807.9327946,117057.0,1
1746659807.9429455,119024.0,1
1746659807.9531124,122047.0,1
1746659807.963664,124644.0,1
1746659807.9728615,129000.0,1
1746659807.9815962,132311.0,1
1746659807.9912193,135018.0,1
1746659808.0016901,138270.0,1
1746659808.0115702,140917.0,1
1746659808.0217414,145071.0,1
1746659808.0320518,149687.0,1
1746659808.0407152,153058.0,1
1746659808.0522554,157113.0,1
1746659808.07586,159684.0,1
1746659808.0825746,161754.0,1
1746659808.0912552,164967.0,1
1746659808.1016843,168981.0,1
1746659808.1115074,172051.0,1
1746659808.121876,174621.0,1
1746659808.1319118,177985.0,1
1746659808.1426237,183050.0,1
1746659808.152057,185203.0,1
1746659808.1635473,186891.0,1
1746659808.1727579,188117.0,1
1746659808.1869516,189515.0,1
1746659808.1913948,190116.0,1
1746659808.2009847,192447.0,1
1746659808.2125072,195317.0,1
1746659808.2213335,196988.0,1
1746659808.2316055,198475.0,1
1746659808.2412183,199905.0,1
1746659808.2514439,201527.0,1
1746659808.2615016,204029.0,1
1746659808.2716699,205957.0,1
1746659808.282186,207273.0,1
1746659808.2917054,207494.0,1
1746659808.302103,208542.0,1
1746659808.3112395,209644.0,1
1746659808.3217015,209798.0,1
1746659808.330958,210665.0,1
1746659808.342138,210678.0,1
1746659808.3526003,210555.0,1
1746659808.361144,210746.0,1
1746659808.371311,210471.0,1
1746659808.3823242,210756.0,1
1746659808.3914263,211076.0,1
